Date,Actualized Sales,Total IMP,Total Clicks,Total Sales,Total Device Sales,Total SIM Sales,Total Cost,Gross Adds,Total.CPS,Total.CPGA,SEM IMP,SEM Clicks,SEM Device Sales,SEM SIM Sales,SEM Cost,SEM.Gross Adds,SEM.CPS,SEM.CPGA,CPA IMP,CPA Clicks,CPA Device Sales,CPA SIM Sales,CPA Total Sales,CPA.Gross Adds,CPA.CPS,CPA.CPGA,Mid-Funnel Display IMP,Mid-Funnel Display Clicks,Mid-Funnel SEM IMP,Mid-Funnel SEM Clicks,Mid-Funnel Device Sales,Mid-Funnel SIM Sales,Mid-Funnel Cost,Mid.Gross Adds,Mid.CPS,Mid.CPGA
11/20/2014,1886,9283114,85814,1985,1369,616,105569,1822.78,53.18337531,57.91647922,393793,55127,238,78,16793,291.58,53.14240506,57.59311338,4617056,11796,923,441,72536,1251.29,53.17888563,57.96897602,3341386,14635,930879,4256,208,97,16240,279.91,53.24590164,58.01864885
11/21/2014,2047,8803780,88291,2158,1587,571,114672,1988.55,53.13809082,57.66613864,401502,57260,279,84,19319,335.34,53.22038567,57.61018668,4504139,11276,1028,391,75427,1306.49,53.15503876,57.73255057,2939399,15369,958740,4386,280,96,19926,346.72,52.99468085,57.47000461
11/22/2014,1653,8185733,84467,1755,1287,468,93136,1616.94,53.06894587,57.60015832,392316,53431,221,71,15544,269.51,53.23287671,57.67503989,4003520,11446,881,314,63402,1101.32,53.05606695,57.5690989,2806769,15132,983128,4458,185,83,14190,246.11,52.94776119,57.65714518
11/23/2014,1701,8606158,90825,1786,1330,456,94964,1646.92,53.17133259,57.66157433,457121,58531,219,66,15167,263.28,53.21754386,57.60786995,4225059,12213,930,309,65854,1143.03,53.15092817,57.61353595,2951450,15423,972528,4658,181,81,13943,240.61,53.21755725,57.94854744
11/24/2014,2065,10083902,90720,2183,1544,639,116097,2007.29,53.18231791,57.83768165,462948,58991,347,112,24432,423.62,53.22875817,57.67433077,5249417,12579,945,422,72698,1255.44,53.18068764,57.90639138,3277567,14621,1093970,4529,252,105,18967,328.23,53.12885154,57.78569905
11/25/2014,2068,9206141,86138,2191,1570,621,116462,2016.07,53.15472387,57.76684341,462638,56441,282,81,19321,335.55,53.22589532,57.58009239,4104294,10936,1018,409,75746,1312.75,53.08058865,57.70024757,3446869,14529,1192340,4232,270,131,21395,367.77,53.35411471,58.1749463
11/26/2014,2396,9609505,93762,2524,1965,559,134651,2333.43,53.34825674,57.70518079,531689,63205,472,130,32207,556.78,53.5,57.84510938,4501949,13087,1172,317,79407,1377.47,53.32907992,57.6469905,3394650,13200,1181217,4270,321,112,23037,399.18,53.20323326,57.71080715
11/27/2014,3694,9014719,111888,3841,3376,465,205838,3577.99,53.58969018,57.52894782,817523,81536,998,89,58273,1015.55,53.60901564,57.38072965,4087806,13544,1805,275,111453,1935.95,53.58317308,57.57018518,2658223,12638,1451167,4170,573,101,36112,626.49,53.57863501,57.64178199
11/28/2014,5264,11303908,153881,5473,4674,799,289970,5088.69,52.9819112,56.98323144,944881,110258,1208,168,72966,1281.68,53.02761628,56.92996692,5800398,23326,2655,494,166751,2925.48,52.95363607,56.99953512,3016589,15067,1542040,5230,811,137,50253,881.53,53.00949367,57.00656813
11/29/2014,2272,10581671,118059,2372,1797,575,126024,2189.43,53.12984823,57.5601869,653987,80159,442,135,30687,532.93,53.18370884,57.58167114,5745760,18778,1043,311,71844,1250.99,53.0605613,57.42971567,3012274,14912,1169650,4210,312,129,23493,405.51,53.27210884,57.93445291
11/30/2014,2020,11578630,117779,2109,1542,567,112208,1942.77,53.20436226,57.75670821,664089,77862,278,78,18929,329.18,53.17134831,57.50349353,6237333,19882,963,377,71235,1233.21,53.16044776,57.7638845,3487160,15591,1190048,4444,301,112,22044,380.38,53.37530266,57.95257374
12/1/2014,5580,13757815,147040,5728,4783,945,305002,5318.17,53.24755587,57.35093087,950645,104265,937,135,56992,998.23,53.1641791,57.09305471,7881350,23661,3015,648,195023,3397.86,53.24133224,57.39583149,3060819,13664,1865001,5450,831,162,52987,922.08,53.36052367,57.46464515
12/2/2014,2847,13015819,116220,2912,2125,787,155146,2682.19,53.27815934,57.84303125,605297,70823,303,102,21564,373.56,53.24444444,57.72566656,7981346,27234,1495,570,109975,1901.2,53.2566586,57.84504523,3262742,14033,1166434,4130,327,115,23607,407.43,53.40950226,57.94124144
12/3/2014,3151,13011417,105207,3223,2405,818,171731,2972.36,53.28296618,57.77597599,571439,67534,377,105,25642,445.73,53.19917012,57.52809997,8430322,22664,1592,582,115847,2002.82,53.2874885,57.84194286,2929465,11315,1080191,3694,436,131,30242,523.81,53.33686067,57.73467479
12/4/2014,2764,13939355,101533,2699,1858,841,143948,2478.19,53.33382734,58.08594176,543718,65409,252,87,18113,312.57,53.43067847,57.94861951,9275677,21841,1299,616,102132,1756.98,53.33263708,58.12929003,3086088,10878,1033872,3405,307,138,23703,408.64,53.26516854,58.00460063
12/5/2014,2981,12523825,96232,3067,2056,1011,163548,2812.21,53.32507336,58.15639657,519434,62889,321,139,24541,422.67,53.35,58.06184494,8134375,19071,1362,709,110411,1897.11,53.31289232,58.19957725,2855382,10835,1014634,3437,373,163,28596,492.43,53.35074627,58.07119794
12/6/2014,2643,11132161,92570,2721,1712,1009,145094,2487.11,53.32377802,58.33839275,482739,58859,281,126,21685,373.76,53.28009828,58.01851455,6679459,18465,1157,711,99585,1706.15,53.31102784,58.36825602,3038534,11945,931429,3301,274,172,23824,407.2,53.41704036,58.50687623
12/7/2014,2505,11755735,91472,2572,1624,948,136916,2351.32,53.23328149,58.22942007,468391,56710,269,127,21068,363.35,53.2020202,57.98266135,6847708,18612,1105,660,94067,1612.9,53.29575071,58.32165664,3481717,12699,957919,3451,250,161,21781,375.07,52.99513382,58.07182659
12/8/2014,3240,12737040,96541,3311,1792,1519,176779,3006.01,53.39142253,58.80852026,465173,61200,290,204,26354,450.08,53.34817814,58.55403484,7978763,19418,1226,992,118330,2015.48,53.34986474,58.71058011,3303226,12430,989878,3493,276,323,32095,540.45,53.58096828,59.3856971
12/9/2014,5096,12638576,97066,5199,2266,2933,278657,4681.75,53.59819196,59.51983767,498084,60770,351,188,28742,493.5,53.32467532,58.24113475,8402547,20400,1528,2143,196784,3300.73,53.60501226,59.61832685,2668995,12130,1068950,3766,387,602,53131,887.52,53.72194135,59.86456643
12/10/2014,3179,13083572,93730,3355,2354,1001,178873,3083.63,53.31535022,58.00728362,485818,58772,325,111,23246,402.07,53.31651376,57.81580322,8669926,19912,1620,756,126664,2180.52,53.30976431,58.08889623,3005675,12042,922153,3004,409,134,28963,501.04,53.3388582,57.80576401
12/11/2014,2947,12621884,84990,3035,2077,958,161611,2785.84,53.2490939,58.01158717,461550,53477,306,110,22110,383.34,53.14903846,57.67725779,8197409,19335,1441,707,114413,1969.63,53.26489758,58.08857501,2973739,9174,989186,3004,330,141,25088,432.87,53.26539278,57.9573544
12/12/2014,2853,11738333,83604,2934,2100,834,156129,2699.58,53.21370143,57.83455204,469843,53424,314,87,21271,370.85,53.04488778,57.35742214,7987556,19254,1439,619,109592,1891.19,53.25170068,57.94869897,2329071,8093,951863,2833,347,128,25266,437.54,53.19157895,57.74557755
12/13/2014,2289,10370178,78798,2359,1574,785,125497,2162.51,53.19923696,58.03302644,440712,50168,254,88,18165,315.32,53.11403509,57.60814411,6917534,18431,1102,571,89060,1532.65,53.23371189,58.10850488,2237863,7402,774069,2797,218,126,18272,314.54,53.11627907,58.09118077
12/14/2014,2262,11101118,81860,2328,1521,807,124013,2131.83,53.270189,58.17208689,446749,49665,176,78,13556,233.3,53.37007874,58.10544363,7306248,19913,1102,632,92412,1585.72,53.29411765,58.27762783,2464516,9439,883605,2843,243,97,18045,312.81,53.07352941,57.68677472
12/15/2014,6358,12200395,86960,6634,3599,3035,355974,6023.51,53.65902924,59.09743654,480679,54007,321,182,26846,460.08,53.37176938,58.35072161,8704985,20686,2750,2342,273374,4622.54,53.68695994,59.13934763,2064555,9224,950176,3043,528,511,55754,940.89,53.6612127,59.25666125
12/16/2014,4176,11655135,85181,4303,2099,2204,230113,3890.54,53.47734139,59.14680224,460723,50756,243,115,18985,328.47,53.03072626,57.79827686,8457960,21491,1540,1743,175666,2964.01,53.50776729,59.26633176,1834213,9956,902239,2978,316,346,35462,598.06,53.56797583,59.29505401
12/17/2014,3868,10907465,87167,3946,2329,1617,210879,3596.05,53.44120628,58.64184313,457622,51758,288,138,22653,390.78,53.17605634,57.96867803,8011038,23492,1655,1201,152654,2600.57,53.45028011,58.70020803,1620050,9090,818755,2827,386,278,35572,604.7,53.57228916,58.82586406
12/18/2014,4231,10510088,84075,4314,2509,1805,230568,3928.81,53.44645341,58.68647249,469985,52496,340,104,23578,410.08,53.1036036,57.49609832,7669354,20579,1778,1467,173618,2947.61,53.50323575,58.90127934,1641671,8562,729078,2438,391,234,33372,571.12,53.3952,58.43255358
12/19/2014,4277,10087955,86492,4355,2658,1697,232870,3974.91,53.47187141,58.58497425,450277,56151,380,144,27837,482.48,53.1240458,57.69565578,7404637,19856,1917,1294,171863,2927.76,53.52320149,58.70119135,1573497,8282,659544,2203,361,259,33170,564.67,53.5,58.74227425
12/20/2014,2698,8873455,80272,2755,1683,1072,147018,2514.66,53.36406534,58.46436496,433908,53695,311,129,23391,404.57,53.16136364,57.81694144,6335604,20147,1130,775,101674,1736.45,53.37217848,58.55279449,1484693,4430,619250,2000,242,168,21953,373.64,53.54390244,58.75441602
12/21/2014,1896,8853824,74438,2085,1268,817,111315,1902.71,53.38848921,58.50339779,418817,47754,189,81,14368,248.13,53.21481481,57.90513038,6395980,20114,911,633,82471,1407.05,53.4138601,58.61270033,1393482,4527,645545,2043,168,103,14476,247.53,53.41697417,58.48180019
12/22/2014,2745,10221943,77321,2801,1502,1299,149722,2542.01,53.45305248,58.89906019,418845,49653,236,128,19358,333.2,53.18131868,58.0972389,7648614,21278,1069,1013,111368,1886.17,53.49087416,59.04451879,1425174,4223,729310,2167,197,158,18996,322.64,53.50985915,58.87676667
