Freq,Success,Trials,Group
4091,0,4091,TF
4092,0,0,Roku
4092,0,8184,TF
4093,0,0,Roku
4093,0,12279,TF
4094,0,0,Roku
4094,0,12282,TF
4095,0,4095,Roku
4095,0,4095,TF
4096,0,0,Roku
4096,0,8192,TF
4097,0,0,Roku
4097,0,4097,TF
4098,1,4098,Roku
4098,0,12294,TF
4099,0,0,Roku
4099,0,8198,TF
4100,0,4100,Roku
4100,0,0,TF
4101,0,0,Roku
4101,0,8202,TF
4103,0,0,Roku
4103,0,4103,TF
4104,0,0,Roku
4104,0,4104,TF
4108,0,0,Roku
4108,0,8216,TF
4109,0,0,Roku
4109,1,8218,TF
4110,0,0,Roku
4110,0,12330,TF
4111,0,0,Roku
4111,0,4111,TF
4113,0,4113,Roku
4113,0,12339,TF
4115,0,0,Roku
4115,0,4115,TF
4116,0,0,Roku
4116,0,4116,TF
4117,0,0,Roku
4117,0,12351,TF
4118,0,0,Roku
4118,0,4118,TF
4119,0,0,Roku
4119,0,12357,TF
4120,0,0,Roku
4120,0,4120,TF
4121,0,4121,Roku
4121,0,4121,TF
4123,0,4123,Roku
4123,0,0,TF
4124,0,0,Roku
4124,0,8248,TF
4126,0,0,Roku
4126,0,4126,TF
4127,0,0,Roku
4127,0,8254,TF
4128,0,0,Roku
4128,0,12384,TF
4129,0,0,Roku
4129,0,4129,TF
4131,0,0,Roku
4131,0,16524,TF
4133,0,0,Roku
4133,0,4133,TF
4134,0,0,Roku
4134,0,8268,TF
4136,0,0,Roku
4136,0,8272,TF
4137,0,0,Roku
4137,0,4137,TF
4138,0,0,Roku
4138,0,8276,TF
4139,0,4139,Roku
4139,0,4139,TF
4140,0,4140,Roku
4140,0,4140,TF
4141,0,0,Roku
4141,0,4141,TF
4142,0,0,Roku
4142,1,8284,TF
4145,0,0,Roku
4145,0,8290,TF
4146,0,0,Roku
4146,0,4146,TF
4147,0,0,Roku
4147,0,8294,TF
4148,0,4148,Roku
4148,0,0,TF
4149,0,0,Roku
4149,0,4149,TF
4150,0,0,Roku
4150,0,4150,TF
4152,0,4152,Roku
4152,0,0,TF
4153,0,0,Roku
4153,0,8306,TF
4154,0,0,Roku
4154,0,8308,TF
4155,0,0,Roku
4155,0,20775,TF
4156,0,0,Roku
4156,0,4156,TF
4158,0,0,Roku
4158,0,4158,TF
4159,0,0,Roku
4159,0,12477,TF
4160,0,0,Roku
4160,0,12480,TF
4161,0,4161,Roku
4161,0,4161,TF
4162,0,0,Roku
4162,0,4162,TF
4164,0,0,Roku
4164,0,8328,TF
4165,0,0,Roku
4165,0,4165,TF
4166,0,0,Roku
4166,0,12498,TF
4167,0,0,Roku
4167,0,8334,TF
4168,0,0,Roku
4168,0,12504,TF
4170,0,0,Roku
4170,0,4170,TF
4171,0,4171,Roku
4171,0,0,TF
4174,0,0,Roku
4174,0,4174,TF
4175,0,0,Roku
4175,0,4175,TF
4176,0,0,Roku
4176,0,8352,TF
4178,0,0,Roku
4178,0,4178,TF
4179,0,0,Roku
4179,0,4179,TF
4180,0,0,Roku
4180,0,4180,TF
4182,0,0,Roku
4182,0,4182,TF
4185,0,0,Roku
4185,0,4185,TF
4189,0,0,Roku
4189,0,8378,TF
4191,0,0,Roku
4191,0,4191,TF
4192,0,0,Roku
4192,0,12576,TF
4193,0,0,Roku
4193,0,4193,TF
4194,0,0,Roku
4194,0,4194,TF
4198,0,0,Roku
4198,0,16792,TF
4199,0,0,Roku
4199,0,12597,TF
4200,0,0,Roku
4200,0,16800,TF
4201,0,0,Roku
4201,0,4201,TF
4203,0,0,Roku
4203,0,4203,TF
4204,0,0,Roku
4204,0,4204,TF
4205,0,0,Roku
4205,0,4205,TF
4206,0,0,Roku
4206,0,12618,TF
4207,0,4207,Roku
4207,0,0,TF
4209,0,0,Roku
4209,0,8418,TF
4210,0,0,Roku
4210,0,4210,TF
4212,0,0,Roku
4212,0,4212,TF
4213,0,0,Roku
4213,0,4213,TF
4215,0,0,Roku
4215,0,12645,TF
4216,0,0,Roku
4216,0,12648,TF
4217,0,0,Roku
4217,0,8434,TF
4218,0,0,Roku
4218,0,4218,TF
4219,0,0,Roku
4219,0,12657,TF
4221,0,0,Roku
4221,0,8442,TF
4222,0,4222,Roku
4222,0,0,TF
4223,0,0,Roku
4223,0,4223,TF
4225,0,0,Roku
4225,0,8450,TF
4226,0,0,Roku
4226,0,8452,TF
4227,0,0,Roku
4227,0,4227,TF
4231,0,0,Roku
4231,0,4231,TF
4233,0,0,Roku
4233,0,12699,TF
4234,0,0,Roku
4234,0,12702,TF
4235,0,0,Roku
4235,0,4235,TF
4236,0,4236,Roku
4236,0,0,TF
4237,0,0,Roku
4237,0,8474,TF
4238,0,4238,Roku
4238,0,8476,TF
4241,0,0,Roku
4241,0,12723,TF
4243,0,0,Roku
4243,0,12729,TF
4244,0,0,Roku
4244,0,4244,TF
4246,0,0,Roku
4246,0,4246,TF
4247,0,0,Roku
4247,0,8494,TF
4248,0,0,Roku
4248,0,12744,TF
4249,0,0,Roku
4249,0,8498,TF
4250,0,0,Roku
4250,0,4250,TF
4251,0,0,Roku
4251,0,4251,TF
4252,0,0,Roku
4252,0,8504,TF
4254,0,0,Roku
4254,0,4254,TF
4255,0,0,Roku
4255,0,8510,TF
4256,0,0,Roku
4256,0,8512,TF
4257,0,4257,Roku
4257,0,4257,TF
4258,0,4258,Roku
4258,0,4258,TF
4259,0,0,Roku
4259,0,4259,TF
4260,0,0,Roku
4260,0,4260,TF
4261,0,0,Roku
4261,0,12783,TF
4263,0,0,Roku
4263,0,17052,TF
4264,0,0,Roku
4264,0,4264,TF
4266,0,0,Roku
4266,0,4266,TF
4267,0,0,Roku
4267,0,8534,TF
4272,0,0,Roku
4272,0,8544,TF
4273,0,0,Roku
4273,0,4273,TF
4274,0,0,Roku
4274,0,4274,TF
4276,0,0,Roku
4276,0,4276,TF
4278,0,0,Roku
4278,0,4278,TF
4279,0,0,Roku
4279,0,4279,TF
4283,0,0,Roku
4283,0,8566,TF
4285,0,0,Roku
4285,0,4285,TF
4286,0,0,Roku
4286,0,12858,TF
4287,0,0,Roku
4287,0,8574,TF
4289,0,0,Roku
4289,0,4289,TF
4292,0,0,Roku
4292,0,8584,TF
4293,0,0,Roku
4293,0,12879,TF
4295,0,0,Roku
4295,0,4295,TF
4297,0,0,Roku
4297,0,4297,TF
4298,0,0,Roku
4298,0,8596,TF
4299,0,0,Roku
4299,0,8598,TF
4300,0,0,Roku
4300,0,4300,TF
4301,0,0,Roku
4301,0,4301,TF
4302,0,0,Roku
4302,0,8604,TF
4304,0,0,Roku
4304,0,8608,TF
4305,0,0,Roku
4305,0,4305,TF
4308,0,0,Roku
4308,0,4308,TF
4310,0,0,Roku
4310,0,4310,TF
4311,0,4311,Roku
4311,0,0,TF
4313,0,0,Roku
4313,0,4313,TF
4314,0,4314,Roku
4314,0,4314,TF
4315,0,0,Roku
4315,0,4315,TF
4316,0,0,Roku
4316,0,4316,TF
4317,0,0,Roku
4317,0,12951,TF
4318,0,0,Roku
4318,0,8636,TF
4319,0,0,Roku
4319,0,4319,TF
4325,0,0,Roku
4325,0,4325,TF
4326,0,4326,Roku
4326,0,0,TF
4327,0,0,Roku
4327,0,4327,TF
4328,0,0,Roku
4328,0,4328,TF
4330,0,0,Roku
4330,0,4330,TF
4332,0,4332,Roku
4332,0,0,TF
4333,0,0,Roku
4333,0,8666,TF
4334,0,0,Roku
4334,0,13002,TF
4336,0,0,Roku
4336,0,8672,TF
4338,0,0,Roku
4338,0,4338,TF
4339,0,0,Roku
4339,0,4339,TF
4340,0,0,Roku
4340,0,4340,TF
4341,0,0,Roku
4341,0,13023,TF
4344,0,0,Roku
4344,0,8688,TF
4345,0,0,Roku
4345,0,8690,TF
4348,0,0,Roku
4348,0,4348,TF
4349,0,0,Roku
4349,0,8698,TF
4352,0,4352,Roku
4352,0,4352,TF
4355,0,0,Roku
4355,0,13065,TF
4358,0,0,Roku
4358,0,8716,TF
4359,0,0,Roku
4359,0,8718,TF
4361,0,0,Roku
4361,0,8722,TF
4364,0,0,Roku
4364,0,13092,TF
4365,0,0,Roku
4365,0,4365,TF
4366,0,4366,Roku
4366,0,4366,TF
4367,0,4367,Roku
4367,0,0,TF
4372,0,0,Roku
4372,0,8744,TF
4373,0,0,Roku
4373,0,4373,TF
4374,0,0,Roku
4374,0,8748,TF
4375,0,0,Roku
4375,0,4375,TF
4377,0,0,Roku
4377,0,8754,TF
4381,0,0,Roku
4381,0,4381,TF
4383,0,0,Roku
4383,0,4383,TF
4385,0,0,Roku
4385,0,8770,TF
4386,0,4386,Roku
4386,0,4386,TF
4387,0,0,Roku
4387,0,4387,TF
4388,0,0,Roku
4388,0,8776,TF
4389,0,0,Roku
4389,0,8778,TF
4390,0,0,Roku
4390,0,4390,TF
4391,0,4391,Roku
4391,0,0,TF
4392,0,0,Roku
4392,0,4392,TF
4393,0,0,Roku
4393,0,4393,TF
4394,0,0,Roku
4394,0,13182,TF
4395,0,0,Roku
4395,0,4395,TF
4396,0,0,Roku
4396,0,4396,TF
4399,0,0,Roku
4399,0,4399,TF
4400,0,0,Roku
4400,0,8800,TF
4401,0,4401,Roku
4401,0,4401,TF
4402,0,0,Roku
4402,0,4402,TF
4404,0,0,Roku
4404,0,8808,TF
4405,0,0,Roku
4405,0,4405,TF
4406,0,0,Roku
4406,0,4406,TF
4408,0,0,Roku
4408,0,4408,TF
4411,0,0,Roku
4411,0,4411,TF
4413,0,0,Roku
4413,0,4413,TF
4414,0,0,Roku
4414,0,4414,TF
4417,0,0,Roku
4417,0,13251,TF
4418,0,0,Roku
4418,0,4418,TF
4419,0,0,Roku
4419,0,13257,TF
4420,0,0,Roku
4420,0,8840,TF
4421,0,0,Roku
4421,0,8842,TF
4422,0,0,Roku
4422,0,4422,TF
4423,0,0,Roku
4423,0,4423,TF
4427,0,0,Roku
4427,0,4427,TF
4428,0,0,Roku
4428,0,4428,TF
4429,0,0,Roku
4429,0,8858,TF
4432,0,4432,Roku
4432,0,22160,TF
4433,0,0,Roku
4433,0,4433,TF
4435,0,4435,Roku
4435,0,4435,TF
4436,0,4436,Roku
4436,0,4436,TF
4438,0,0,Roku
4438,0,4438,TF
4442,0,0,Roku
4442,0,4442,TF
4443,0,0,Roku
4443,0,8886,TF
4444,0,0,Roku
4444,0,8888,TF
4445,0,0,Roku
4445,0,4445,TF
4447,0,0,Roku
4447,0,4447,TF
4448,0,0,Roku
4448,0,4448,TF
4450,0,0,Roku
4450,0,13350,TF
4451,0,0,Roku
4451,0,13353,TF
4452,0,0,Roku
4452,0,8904,TF
4453,0,0,Roku
4453,0,8906,TF
4454,0,0,Roku
4454,0,4454,TF
4456,0,0,Roku
4456,0,4456,TF
4458,0,0,Roku
4458,0,4458,TF
4460,0,0,Roku
4460,0,4460,TF
4461,0,0,Roku
4461,0,4461,TF
4465,0,4465,Roku
4465,0,4465,TF
4466,0,0,Roku
4466,0,8932,TF
4467,0,0,Roku
4467,0,4467,TF
4468,0,0,Roku
4468,0,4468,TF
4471,0,0,Roku
4471,0,4471,TF
4472,0,0,Roku
4472,0,8944,TF
4473,0,0,Roku
4473,0,4473,TF
4474,0,0,Roku
4474,0,8948,TF
4475,0,0,Roku
4475,0,4475,TF
4478,0,0,Roku
4478,0,4478,TF
4480,0,4480,Roku
4480,0,4480,TF
4481,0,0,Roku
4481,0,13443,TF
4487,0,0,Roku
4487,0,4487,TF
4488,0,0,Roku
4488,0,4488,TF
4491,0,0,Roku
4491,0,4491,TF
4494,0,0,Roku
4494,0,4494,TF
4495,0,0,Roku
4495,0,8990,TF
4497,0,0,Roku
4497,0,4497,TF
4499,0,0,Roku
4499,0,4499,TF
4501,0,0,Roku
4501,0,4501,TF
4503,0,4503,Roku
4503,0,0,TF
4504,0,0,Roku
4504,0,4504,TF
4508,0,0,Roku
4508,0,9016,TF
4511,0,4511,Roku
4511,0,0,TF
4512,0,0,Roku
4512,0,9024,TF
4513,0,0,Roku
4513,0,13539,TF
4514,0,0,Roku
4514,0,4514,TF
4516,0,0,Roku
4516,0,9032,TF
4520,0,0,Roku
4520,0,4520,TF
4522,0,0,Roku
4522,0,18088,TF
4524,0,0,Roku
4524,0,4524,TF
4525,0,0,Roku
4525,0,4525,TF
4527,0,4527,Roku
4527,0,4527,TF
4528,0,0,Roku
4528,0,4528,TF
4530,0,0,Roku
4530,0,4530,TF
4531,0,0,Roku
4531,0,4531,TF
4534,0,4534,Roku
4534,0,4534,TF
4535,0,0,Roku
4535,0,4535,TF
4536,0,0,Roku
4536,0,4536,TF
4537,0,0,Roku
4537,0,13611,TF
4540,0,0,Roku
4540,0,4540,TF
4541,0,0,Roku
4541,0,4541,TF
4542,0,0,Roku
4542,0,4542,TF
4544,0,0,Roku
4544,0,4544,TF
4545,0,0,Roku
4545,0,9090,TF
4546,0,0,Roku
4546,0,4546,TF
4547,0,0,Roku
4547,0,4547,TF
4548,0,0,Roku
4548,0,9096,TF
4552,0,0,Roku
4552,0,4552,TF
4558,0,0,Roku
4558,0,9116,TF
4559,0,0,Roku
4559,0,4559,TF
4561,0,0,Roku
4561,0,4561,TF
4563,0,0,Roku
4563,0,9126,TF
4564,0,0,Roku
4564,0,4564,TF
4565,0,0,Roku
4565,0,4565,TF
4567,0,4567,Roku
4567,0,4567,TF
4570,0,0,Roku
4570,0,4570,TF
4571,0,0,Roku
4571,0,4571,TF
4574,0,0,Roku
4574,0,4574,TF
4575,0,0,Roku
4575,0,4575,TF
4576,0,0,Roku
4576,0,4576,TF
4577,0,0,Roku
4577,0,4577,TF
4580,0,0,Roku
4580,0,9160,TF
4582,0,0,Roku
4582,0,4582,TF
4584,0,0,Roku
4584,0,9168,TF
4585,0,0,Roku
4585,0,4585,TF
4588,0,0,Roku
4588,0,9176,TF
4591,0,0,Roku
4591,0,4591,TF
4593,0,0,Roku
4593,0,4593,TF
4594,0,4594,Roku
4594,0,4594,TF
4595,0,0,Roku
4595,0,9190,TF
4597,0,0,Roku
4597,0,4597,TF
4598,0,0,Roku
4598,0,4598,TF
4600,0,0,Roku
4600,0,9200,TF
4602,0,0,Roku
4602,0,4602,TF
4603,0,4603,Roku
4603,0,4603,TF
4609,0,0,Roku
4609,0,4609,TF
4611,0,0,Roku
4611,0,4611,TF
4613,0,4613,Roku
4613,0,0,TF
4618,0,0,Roku
4618,0,9236,TF
4620,0,4620,Roku
4620,0,0,TF
4621,0,0,Roku
4621,0,4621,TF
4622,0,0,Roku
4622,0,4622,TF
4625,0,4625,Roku
4625,0,9250,TF
4627,0,0,Roku
4627,0,4627,TF
4629,0,0,Roku
4629,0,4629,TF
4630,0,4630,Roku
4630,0,0,TF
4631,0,0,Roku
4631,0,9262,TF
4632,0,0,Roku
4632,0,13896,TF
4635,0,0,Roku
4635,0,4635,TF
4636,0,4636,Roku
4636,0,9272,TF
4638,0,0,Roku
4638,0,4638,TF
4643,0,0,Roku
4643,0,4643,TF
4644,0,0,Roku
4644,0,9288,TF
4646,0,0,Roku
4646,0,4646,TF
4647,0,0,Roku
4647,0,4647,TF
4648,0,0,Roku
4648,0,9296,TF
4650,0,0,Roku
4650,0,4650,TF
4651,0,0,Roku
4651,0,4651,TF
4652,0,0,Roku
4652,0,4652,TF
4653,0,0,Roku
4653,0,4653,TF
4656,0,0,Roku
4656,0,4656,TF
4658,0,0,Roku
4658,0,4658,TF
4659,0,4659,Roku
4659,0,4659,TF
4661,0,0,Roku
4661,0,4661,TF
4668,0,4668,Roku
4668,0,0,TF
4669,0,0,Roku
4669,0,9338,TF
4670,0,0,Roku
4670,0,4670,TF
4671,0,0,Roku
4671,0,14013,TF
4672,0,0,Roku
4672,0,4672,TF
4674,0,0,Roku
4674,0,14022,TF
4676,0,0,Roku
4676,0,4676,TF
4679,0,0,Roku
4679,0,9358,TF
4681,0,4681,Roku
4681,0,4681,TF
4685,0,0,Roku
4685,0,4685,TF
4686,0,0,Roku
4686,0,4686,TF
4688,0,0,Roku
4688,0,4688,TF
4689,0,0,Roku
4689,0,9378,TF
4693,0,0,Roku
4693,0,4693,TF
4694,0,0,Roku
4694,0,14082,TF
4698,0,0,Roku
4698,0,9396,TF
4699,0,0,Roku
4699,0,4699,TF
4700,0,0,Roku
4700,0,4700,TF
4701,0,4701,Roku
4701,0,4701,TF
4702,0,0,Roku
4702,0,4702,TF
4705,0,0,Roku
4705,0,4705,TF
4706,0,0,Roku
4706,0,4706,TF
4708,0,0,Roku
4708,0,4708,TF
4709,0,4709,Roku
4709,0,4709,TF
4710,0,0,Roku
4710,0,18840,TF
4711,0,0,Roku
4711,0,4711,TF
4712,0,0,Roku
4712,0,4712,TF
4714,0,0,Roku
4714,0,4714,TF
4715,0,0,Roku
4715,0,4715,TF
4718,0,4718,Roku
4718,0,0,TF
4720,0,0,Roku
4720,0,4720,TF
4721,0,0,Roku
4721,0,4721,TF
4722,0,0,Roku
4722,0,9444,TF
4724,0,0,Roku
4724,0,4724,TF
4725,0,4725,Roku
4725,0,4725,TF
4728,0,0,Roku
4728,0,4728,TF
4729,0,0,Roku
4729,0,18916,TF
4731,0,0,Roku
4731,0,9462,TF
4733,0,0,Roku
4733,0,9466,TF
4734,0,0,Roku
4734,0,4734,TF
4735,0,0,Roku
4735,0,9470,TF
4736,0,0,Roku
4736,0,4736,TF
4737,0,0,Roku
4737,0,9474,TF
4738,0,0,Roku
4738,0,4738,TF
4739,0,0,Roku
4739,0,4739,TF
4740,0,0,Roku
4740,0,4740,TF
4744,0,0,Roku
4744,0,4744,TF
4747,0,0,Roku
4747,0,14241,TF
4748,0,0,Roku
4748,0,4748,TF
4750,0,0,Roku
4750,0,4750,TF
4751,0,0,Roku
4751,1,4751,TF
4753,0,0,Roku
4753,0,4753,TF
4754,0,0,Roku
4754,0,4754,TF
4755,0,0,Roku
4755,0,9510,TF
4756,0,0,Roku
4756,0,4756,TF
4758,0,0,Roku
4758,0,9516,TF
4760,0,0,Roku
4760,0,4760,TF
4761,0,0,Roku
4761,0,4761,TF
4762,0,4762,Roku
4762,0,9524,TF
4763,0,0,Roku
4763,0,4763,TF
4764,0,4764,Roku
4764,0,0,TF
4765,0,0,Roku
4765,0,4765,TF
4767,0,0,Roku
4767,0,4767,TF
4768,0,0,Roku
4768,0,4768,TF
4769,0,0,Roku
4769,0,4769,TF
4771,0,0,Roku
4771,0,9542,TF
4773,0,0,Roku
4773,0,4773,TF
4774,0,0,Roku
4774,0,9548,TF
4776,0,0,Roku
4776,0,4776,TF
4782,0,0,Roku
4782,0,4782,TF
4783,0,0,Roku
4783,0,9566,TF
4784,0,0,Roku
4784,0,4784,TF
4790,0,0,Roku
4790,0,9580,TF
4791,0,0,Roku
4791,0,4791,TF
4793,0,0,Roku
4793,0,4793,TF
4795,0,0,Roku
4795,0,9590,TF
4797,0,0,Roku
4797,0,4797,TF
4800,0,0,Roku
4800,0,4800,TF
4801,0,4801,Roku
4801,0,0,TF
4802,0,0,Roku
4802,0,4802,TF
4803,0,4803,Roku
4803,0,0,TF
4804,0,0,Roku
4804,0,4804,TF
4805,0,0,Roku
4805,0,4805,TF
4806,0,0,Roku
4806,0,4806,TF
4807,0,0,Roku
4807,0,14421,TF
4809,0,0,Roku
4809,0,4809,TF
4810,0,0,Roku
4810,0,4810,TF
4814,0,0,Roku
4814,0,4814,TF
4815,0,0,Roku
4815,0,4815,TF
4817,0,0,Roku
4817,0,9634,TF
4820,0,0,Roku
4820,0,4820,TF
4821,0,0,Roku
4821,0,4821,TF
4824,0,0,Roku
4824,0,4824,TF
4825,0,0,Roku
4825,0,4825,TF
4826,0,0,Roku
4826,0,4826,TF
4828,0,0,Roku
4828,0,4828,TF
4829,0,0,Roku
4829,0,9658,TF
4831,0,0,Roku
4831,0,9662,TF
4832,0,0,Roku
4832,0,4832,TF
4836,0,0,Roku
4836,0,4836,TF
4839,0,0,Roku
4839,0,4839,TF
4840,0,0,Roku
4840,0,4840,TF
4842,0,0,Roku
4842,0,4842,TF
4843,0,0,Roku
4843,0,4843,TF
4844,0,0,Roku
4844,0,4844,TF
4846,0,0,Roku
4846,0,4846,TF
4847,0,0,Roku
4847,0,4847,TF
4849,0,4849,Roku
4849,0,0,TF
4851,0,0,Roku
4851,0,4851,TF
4854,0,0,Roku
4854,0,9708,TF
4856,0,0,Roku
4856,0,4856,TF
4857,0,0,Roku
4857,0,9714,TF
4860,0,0,Roku
4860,0,4860,TF
4861,0,0,Roku
4861,0,4861,TF
4863,0,0,Roku
4863,0,4863,TF
4864,0,0,Roku
4864,0,4864,TF
4866,0,0,Roku
4866,0,4866,TF
4867,0,0,Roku
4867,0,4867,TF
4868,0,4868,Roku
4868,0,0,TF
4869,0,4869,Roku
4869,0,9738,TF
4870,0,0,Roku
4870,0,4870,TF
4871,0,0,Roku
4871,0,4871,TF
4873,0,0,Roku
4873,0,4873,TF
4879,0,0,Roku
4879,0,9758,TF
4880,0,0,Roku
4880,0,9760,TF
4881,0,0,Roku
4881,0,4881,TF
4884,0,0,Roku
4884,0,9768,TF
4887,0,0,Roku
4887,0,4887,TF
4888,0,0,Roku
4888,0,4888,TF
4890,0,0,Roku
4890,0,9780,TF
4891,0,4891,Roku
4891,0,0,TF
4893,0,0,Roku
4893,0,4893,TF
4894,0,4894,Roku
4894,0,0,TF
4895,0,0,Roku
4895,0,4895,TF
4897,0,0,Roku
4897,0,9794,TF
4898,0,0,Roku
4898,0,4898,TF
4900,0,0,Roku
4900,0,4900,TF
4910,0,0,Roku
4910,0,4910,TF
4912,0,0,Roku
4912,0,9824,TF
4913,0,0,Roku
4913,0,4913,TF
4915,0,0,Roku
4915,0,4915,TF
4917,0,0,Roku
4917,0,4917,TF
4918,0,0,Roku
4918,0,4918,TF
4921,0,4921,Roku
4921,0,4921,TF
4922,0,0,Roku
4922,0,4922,TF
4923,0,0,Roku
4923,0,4923,TF
4924,0,0,Roku
4924,0,4924,TF
4925,0,4925,Roku
4925,0,0,TF
4926,0,0,Roku
4926,0,4926,TF
4931,0,0,Roku
4931,0,4931,TF
4934,0,4934,Roku
4934,0,0,TF
4936,0,4936,Roku
4936,0,9872,TF
4938,0,0,Roku
4938,0,4938,TF
4939,0,4939,Roku
4939,0,0,TF
4941,0,0,Roku
4941,0,9882,TF
4943,0,0,Roku
4943,0,14829,TF
4944,0,0,Roku
4944,0,9888,TF
4946,0,0,Roku
4946,0,9892,TF
4948,0,0,Roku
4948,0,9896,TF
4949,0,0,Roku
4949,0,4949,TF
4950,0,0,Roku
4950,0,4950,TF
4953,0,0,Roku
4953,0,9906,TF
4954,0,4954,Roku
4954,0,4954,TF
4960,0,4960,Roku
4960,0,0,TF
4962,0,0,Roku
4962,0,4962,TF
4963,0,0,Roku
4963,0,4963,TF
4964,0,0,Roku
4964,0,9928,TF
4966,0,0,Roku
4966,0,4966,TF
4968,0,0,Roku
4968,0,14904,TF
4969,0,0,Roku
4969,0,14907,TF
4973,0,0,Roku
4973,0,14919,TF
4975,0,4975,Roku
4975,0,9950,TF
4976,0,4976,Roku
4976,0,4976,TF
4978,0,0,Roku
4978,0,4978,TF
4979,0,4979,Roku
4979,0,4979,TF
4980,0,0,Roku
4980,0,9960,TF
4981,0,0,Roku
4981,0,4981,TF
4987,0,0,Roku
4987,0,9974,TF
4994,0,0,Roku
4994,0,4994,TF
4995,0,0,Roku
4995,0,4995,TF
4996,0,0,Roku
4996,0,9992,TF
4998,0,0,Roku
4998,0,4998,TF
4999,0,4999,Roku
4999,0,0,TF
5000,0,0,Roku
5000,0,5000,TF
5002,0,5002,Roku
5002,0,0,TF
5005,0,0,Roku
5005,0,15015,TF
5008,0,0,Roku
5008,0,5008,TF
5009,0,5009,Roku
5009,0,5009,TF
5010,0,0,Roku
5010,0,10020,TF
5011,0,5011,Roku
5011,0,5011,TF
5012,0,0,Roku
5012,0,5012,TF
5013,0,0,Roku
5013,0,10026,TF
5017,0,0,Roku
5017,0,5017,TF
5020,0,5020,Roku
5020,0,10040,TF
5021,0,0,Roku
5021,0,20084,TF
5024,0,0,Roku
5024,0,5024,TF
5025,0,0,Roku
5025,0,5025,TF
5026,0,0,Roku
5026,0,5026,TF
5028,0,0,Roku
5028,0,5028,TF
5030,0,0,Roku
5030,0,5030,TF
5031,0,0,Roku
5031,0,10062,TF
5033,0,0,Roku
5033,0,5033,TF
5035,0,0,Roku
5035,0,5035,TF
5036,0,0,Roku
5036,0,5036,TF
5037,0,0,Roku
5037,0,5037,TF
5038,0,0,Roku
5038,0,5038,TF
5039,0,0,Roku
5039,0,5039,TF
5040,0,0,Roku
5040,0,5040,TF
5041,0,0,Roku
5041,0,10082,TF
5046,0,0,Roku
5046,0,5046,TF
5048,0,0,Roku
5048,0,5048,TF
5050,0,0,Roku
5050,0,5050,TF
5051,0,0,Roku
5051,0,5051,TF
5054,0,0,Roku
5054,0,15162,TF
5062,0,0,Roku
5062,0,5062,TF
5064,0,0,Roku
5064,0,5064,TF
5065,0,0,Roku
5065,0,5065,TF
5067,0,0,Roku
5067,0,5067,TF
5069,0,0,Roku
5069,0,5069,TF
5073,0,0,Roku
5073,0,15219,TF
5076,0,0,Roku
5076,0,5076,TF
5078,0,0,Roku
5078,0,10156,TF
5080,0,0,Roku
5080,0,10160,TF
5081,0,0,Roku
5081,0,10162,TF
5082,0,0,Roku
5082,0,5082,TF
5084,0,0,Roku
5084,0,20336,TF
5087,0,0,Roku
5087,0,5087,TF
5088,0,5088,Roku
5088,0,0,TF
5089,0,0,Roku
5089,0,10178,TF
5091,0,0,Roku
5091,0,20364,TF
5092,0,0,Roku
5092,0,5092,TF
5094,0,0,Roku
5094,0,5094,TF
5095,0,0,Roku
5095,0,5095,TF
5096,0,0,Roku
5096,0,5096,TF
5100,0,0,Roku
5100,0,5100,TF
5104,0,0,Roku
5104,0,5104,TF
5106,0,0,Roku
5106,0,15318,TF
5108,0,5108,Roku
5108,0,0,TF
5110,0,0,Roku
5110,0,5110,TF
5111,0,0,Roku
5111,0,5111,TF
5112,0,0,Roku
5112,0,5112,TF
5115,0,0,Roku
5115,0,15345,TF
5116,0,0,Roku
5116,0,5116,TF
5117,0,0,Roku
5117,0,5117,TF
5118,0,0,Roku
5118,0,5118,TF
5119,0,0,Roku
5119,0,5119,TF
5123,0,0,Roku
5123,0,10246,TF
5124,0,0,Roku
5124,0,10248,TF
5127,0,0,Roku
5127,0,5127,TF
5130,0,0,Roku
5130,0,5130,TF
5133,0,0,Roku
5133,0,5133,TF
5136,0,0,Roku
5136,0,5136,TF
5141,0,0,Roku
5141,0,5141,TF
5145,0,0,Roku
5145,0,5145,TF
5146,0,0,Roku
5146,0,5146,TF
5149,0,5149,Roku
5149,0,0,TF
5150,0,0,Roku
5150,0,5150,TF
5156,0,0,Roku
5156,0,5156,TF
5157,0,0,Roku
5157,0,5157,TF
5158,0,0,Roku
5158,0,5158,TF
5160,0,0,Roku
5160,0,5160,TF
5162,0,0,Roku
5162,0,5162,TF
5165,0,0,Roku
5165,0,10330,TF
5167,0,5167,Roku
5167,0,0,TF
5169,0,5169,Roku
5169,0,0,TF
5170,0,0,Roku
5170,0,5170,TF
5172,0,0,Roku
5172,0,5172,TF
5175,0,0,Roku
5175,0,5175,TF
5177,0,0,Roku
5177,0,5177,TF
5178,0,0,Roku
5178,0,10356,TF
5179,0,0,Roku
5179,0,10358,TF
5183,0,0,Roku
5183,0,5183,TF
5187,0,0,Roku
5187,0,5187,TF
5188,0,0,Roku
5188,0,5188,TF
5189,0,0,Roku
5189,0,5189,TF
5190,0,0,Roku
5190,0,5190,TF
5195,0,0,Roku
5195,0,10390,TF
5197,0,0,Roku
5197,0,5197,TF
5200,0,0,Roku
5200,0,5200,TF
5202,0,0,Roku
5202,0,10404,TF
5210,0,0,Roku
5210,0,10420,TF
